model,epoch,learning_rate,epoch_seconds,train_pixel_accuracy,train_mean_class_accuracy,train_mIoU_all,train_mIoU_foreground,train_fwIoU,train_macro_precision,train_macro_recall,train_macro_specificity,train_macro_f1,train_macro_dice,train_loss,train_cross_entropy,train_dice_loss,val_pixel_accuracy,val_mean_class_accuracy,val_mIoU_all,val_mIoU_foreground,val_fwIoU,val_macro_precision,val_macro_recall,val_macro_specificity,val_macro_f1,val_macro_dice,val_loss,val_cross_entropy,val_dice_loss
DDRNet23Slim,11,0.0003,92.33767410400014,0.9077986854920412,0.7729343678174251,0.5801696403721405,0.5542991856791576,0.8524273030306333,0.6807200578395377,0.7619799238482248,0.9921920278353672,0.6657983345922472,0.6657983345926887,0.3385264277458191,0.3168870806694031,0.4034441411495209,0.9089276936848958,0.7704997868710498,0.5735494466567178,0.5468673347233529,0.8547635269948751,0.6759363153572367,0.7591523683175723,0.9923014272278343,0.6581768244794478,0.658176824479887,0.3513408303260803,0.3168017566204071,0.4549581706523895
DDRNet23Slim,12,0.0003,92.6214827179997,0.9090574063931769,0.7820740817921104,0.5890057269977128,0.5638134898696415,0.8542227781550135,0.6539636733713663,0.7718424631549644,0.9922977740393796,0.6792454962870438,0.6792454962875043,0.3304372727870941,0.3083552420139313,0.39668262004852295,0.9087384643554688,0.797041923631767,0.5896085656023579,0.5644234984633903,0.8558336298407812,0.6342331941343259,0.7881183228917248,0.9922731365018352,0.6849678302761797,0.6849678302766574,0.3449089825153351,0.30860304832458496,0.4538266062736511
DDRNet23Slim,13,0.0003,93.29918834599994,0.9105539508894378,0.8004974895392988,0.600841942033306,0.5765415816102126,0.8563770557959576,0.646297550360247,0.791727878279551,0.9924243760531309,0.6963662696376391,0.6963662696381201,0.32234397530555725,0.29996711015701294,0.38947463035583496,0.9063362223307292,0.7930466450796716,0.57693590359438,0.5506295456506888,0.8534079003901922,0.6485517977904425,0.7836473906058804,0.9921241383292952,0.669165257466627,0.6691652574670814,0.34383532404899597,0.30853506922721863,0.4497360587120056
DDRNet23Slim,14,0.0003,92.21385974300028,0.9117825146027427,0.8133992402304008,0.6090045372162604,0.5853094754592796,0.8581592921635891,0.652161299328632,0.8056251590215617,0.9925381137515239,0.7063742497642158,0.7063742497646972,0.31516119837760925,0.2927437424659729,0.3824133574962616,0.9137658487955729,0.8011603263865641,0.6069902873465906,0.5833602237927612,0.8600018602441812,0.6512643404349536,0.7928779235340718,0.9925962598056154,0.7036108788171315,0.7036108788176163,0.33080679178237915,0.2965519428253174,0.4335712790489197
DDRNet23Slim,15,0.0003,92.60495599099977,0.9125790451512192,0.8170994969955921,0.6130478571346492,0.5896518271453803,0.8591959436152462,0.6566943272304703,0.8096063877605063,0.9926030813772123,0.7108005649446264,0.7108005649451079,0.31049013137817383,0.2885607182979584,0.3762786388397217,0.911146240234375,0.7855731777427191,0.5928971670019014,0.5680620747653199,0.8584322143979072,0.6804459145787285,0.7759907685670276,0.9923744042168945,0.6826737543703661,0.6826737543708202,0.3304655849933624,0.2976985573768616,0.4287668764591217
DDRNet23Slim,16,0.0003,91.98858096099957,0.9136663426689923,0.8157671076711799,0.6144683110360093,0.5911247815796106,0.8608800568507601,0.6587745345281667,0.8080983487801493,0.9927024428194016,0.7111085016606827,0.7111085016611643,0.3033581078052521,0.2827044725418091,0.36531880497932434,0.9124309488932292,0.810743149560462,0.6000948423256938,0.5758217157943287,0.8601945081042145,0.6359391738991366,0.8032129331677766,0.9924926686580108,0.6943521927811246,0.6943521927816025,0.3233258128166199,0.2943090796470642,0.41037628054618835
DDRNet23Slim,17,0.0003,91.74768109300021,0.9148495584035727,0.820917881879412,0.6210406917640714,0.5981739628456483,0.8626386868100209,0.6686915024905867,0.8136340854704672,0.9927971926943027,0.7185520474194713,0.7185520474199528,0.29431936144828796,0.2765403985977173,0.34765633940696716,0.9174662068684896,0.798945240896545,0.6087200139075143,0.5847138332587538,0.8660248408547225,0.6491251941928752,0.7898144221831233,0.992977831165898,0.7005893239262861,0.7005893239267703,0.3114326298236847,0.28988391160964966,0.37607887387275696
DDRNet23Slim,18,0.0003,91.83308981099981,0.9153286938998788,0.830316661106256,0.627358562781645,0.6049891269809525,0.8632789634358281,0.6732903727222909,0.8237941262400987,0.9928387391014711,0.7261107879640759,0.7261107879645575,0.28887489438056946,0.27280092239379883,0.3370964527130127,0.9175247802734375,0.8105783357482411,0.6140797150022682,0.5903687300249291,0.8662323498497791,0.6607662397238173,0.802193048183026,0.9930268149942371,0.7103640550225888,0.710364055023072,0.30661076307296753,0.2860960364341736,0.36815494298934937
DDRNet23Slim,19,0.0003,91.43261468200035,0.9158522865988992,0.8190916221323857,0.6197275509445769,0.596695375038205,0.8639856511756805,0.6630728440944617,0.811602337334063,0.9928847953438261,0.7150972147510058,0.7150972147514878,0.287513792514801,0.2709064781665802,0.3373360335826874,0.9154588216145834,0.8163324674129715,0.6096486363032377,0.5857765856970448,0.8645259095279992,0.6491049708969967,0.8086381333885423,0.9928653700609682,0.7045012193685115,0.7045012193689909,0.3028049170970917,0.28225570917129517,0.3644528388977051
DDRNet23Slim,20,0.0003,90.48807690500053,0.9164568583170573,0.8320109552939852,0.6291057938314226,0.6067894681221467,0.8649194757383263,0.6728002728485062,0.8255547026228377,0.9929323114113634,0.7269121852334464,0.7269121852339283,0.28306400775909424,0.26724010705947876,0.330535352230072,0.9176635538736979,0.8091713505159769,0.6203961703699543,0.5969517111161249,0.8673979269016491,0.675165136647731,0.8002081325818132,0.9931207356087106,0.7161690152121643,0.7161690152126461,0.3038880228996277,0.2858266234397888,0.35807180404663086
DDRNet23Slim,21,0.0003,92.08399542700045,0.9167423350288268,0.8297940522485582,0.6291562461153332,0.6068333453518044,0.8653658796092074,0.6748397808625285,0.8231389513379659,0.9929602868310159,0.7267326609546739,0.726732660955156,0.28173837065696716,0.2656821608543396,0.32990702986717224,0.9176278686523438,0.8144909845093515,0.6203422540937099,0.5974952227821875,0.8669217975031804,0.6720306909945037,0.8070361587701308,0.9929343318681796,0.7172648679004868,0.7172648679009684,0.29822829365730286,0.27771052718162537,0.3597816526889801
DDRNet23Slim,22,0.0003,91.594765543,0.9182827383439172,0.83834728557402,0.6377078535735822,0.6160112228942293,0.8675959738018394,0.6835540599724971,0.8323329147306696,0.9930924785905488,0.7357988637529695,0.7357988637534518,0.2742476761341095,0.2576887905597687,0.32392409443855286,0.9201315307617187,0.8146948842988937,0.6275802595645181,0.6048481168715601,0.8706156498131736,0.6834232473526988,0.8065050781721635,0.9932538849979977,0.7242381747987262,0.7242381747992089,0.2947162389755249,0.2762306332588196,0.3501732051372528
DDRNet23Slim,23,0.0003,91.92064634899998,0.9183047221518668,0.8396964514231391,0.6371928169371862,0.6154691731119871,0.8676285810922183,0.6807090951609402,0.8338149103578895,0.9930923541653698,0.7350534510903041,0.7350534510907861,0.27299126982688904,0.257069855928421,0.32075583934783936,0.9192485555013021,0.8111753476199546,0.6232635730598898,0.5999232620234619,0.8690124118362943,0.6822292754469276,0.8021732897600501,0.993303538743267,0.720016964236705,0.7200169642371869,0.29717227816581726,0.2791602313518524,0.35120847821235657
DDRNet23Slim,24,0.0003,92.24076972800049,0.9183054973309903,0.8432706712936413,0.6397434704555796,0.6182018820702558,0.8676131871170598,0.6834926497685636,0.837644510328845,0.9930975760674908,0.738330177987372,0.7383301779878542,0.27275946736335754,0.2568762004375458,0.32040923833847046,0.9180455932617188,0.8119789553963249,0.6224158625477401,0.599446636710882,0.868131226532063,0.6830623289273657,0.8038738441950429,0.9930444322416819,0.7193432091519374,0.7193432091524175,0.29389864206314087,0.2748691737651825,0.3509867787361145
DDRNet23Slim,25,0.00015,92.13191434600049,0.9195057126077526,0.8456440382388064,0.641267526056257,0.6197767576009778,0.8693768272073373,0.6820568138145612,0.8401693353312467,0.99319275452741,0.7386828448823025,0.7386828448827845,0.26741349697113037,0.2509263753890991,0.31687474250793457,0.920699686686198,0.8123268581603618,0.6276135799179261,0.6047245999411968,0.8717659246997917,0.6919643851465223,0.8037158501663932,0.9933365129992652,0.7225356607662433,0.7225356607667216,0.2901204526424408,0.2711409330368042,0.34705889225006104
